time@s;hal.CNT_diag2_pc@%;ap.temp_PCB@C;ap.temp_EXT@C;pm.vsi_DC@%;pm.lu_iD@A;pm.lu_iQ@A;pm.lu_wS_kmh@km/h;pm.lu_mq_load@Nm;pm.const_fb_U@V;pm.watt_drain_wA@A;pm.watt_consumed_Wh@Wh;pm.watt_reverted_Wh@Wh;pm.kalman_bias_Q@V;pm.watt_drain_wP@W;pm.watt_traveled_km@km;pm.watt_fuel_gauge@%;
262.3787;68.3;49.8;40.6;13.12;-0.034;0.200;11.6;0.395;48.723;0.001;27011730.670;NaN;NaN;0.1;3.604;NaN;
262.4287;67.3;49.8;40.6;13.41;-0.128;0.012;11.7;0.249;48.723;0.002;27011730.670;NaN;NaN;0.1;3.604;NaN;
262.4787;68.6;49.8;40.7;13.48;-0.080;0.129;12.1;-0.054;48.702;0.002;27011730.670;NaN;NaN;0.1;3.604;NaN;
262.5288;67.7;49.8;40.7;13.21;0.041;0.120;11.6;0.285;48.702;0.002;27011730.670;NaN;NaN;0.1;3.604;NaN;
262.5788;67.7;49.8;40.6;13.34;0.139;0.061;11.8;0.057;48.723;0.002;27011730.670;NaN;NaN;0.1;3.604;NaN;
262.6288;68.3;49.8;40.6;13.92;-0.089;-0.391;11.7;0.047;48.702;-0.001;27011730.670;NaN;NaN;-0.1;3.605;NaN;
262.6788;67.0;49.8;40.6;13.15;0.060;0.046;11.5;0.134;48.723;0.002;27011730.670;NaN;NaN;0.1;3.605;NaN;
262.7288;69.0;49.8;40.6;13.09;0.646;0.013;11.4;0.138;48.723;0.000;27011730.670;NaN;NaN;0.0;3.605;NaN;
262.7788;67.7;49.8;40.7;12.31;-0.143;0.327;11.2;0.301;48.723;0.004;27011730.670;NaN;NaN;0.2;3.605;NaN;
262.8288;67.7;49.8;40.7;12.26;0.679;0.187;11.2;0.171;48.723;0.003;27011730.670;NaN;NaN;0.2;3.605;NaN;
262.8789;67.9;49.8;40.6;13.28;-0.190;-0.239;11.1;0.187;48.723;0.001;27011730.670;NaN;NaN;0.1;3.605;NaN;
262.9289;67.7;49.8;40.6;12.83;-0.115;-0.058;11.2;0.028;48.723;-0.001;27011730.670;NaN;NaN;-0.1;3.605;NaN;
262.9789;68.3;49.7;40.6;12.66;-0.307;-0.029;11.0;0.086;48.723;0.004;27011730.670;NaN;NaN;0.2;3.605;NaN;
263.0289;68.1;49.7;40.6;12.08;-0.042;0.234;11.0;0.102;48.723;-0.000;27011730.670;NaN;NaN;-0.0;3.606;NaN;
263.0789;67.9;49.7;40.6;12.43;0.407;0.076;10.9;0.066;48.723;0.004;27011730.670;NaN;NaN;0.2;3.606;NaN;
263.1289;68.1;49.7;40.6;12.00;0.002;0.206;10.8;0.120;48.745;-0.000;27011730.670;NaN;NaN;-0.0;3.606;NaN;
263.1790;67.9;49.7;40.5;13.17;0.023;-0.498;10.6;0.183;48.723;0.003;27011730.670;NaN;NaN;0.1;3.606;NaN;
263.2290;67.7;49.7;40.5;12.14;0.488;-0.090;10.6;0.065;48.723;-0.005;27011730.670;NaN;NaN;-0.3;3.607;NaN;
263.2790;67.3;49.6;40.5;11.91;-0.075;0.018;10.3;0.143;48.723;0.004;27011730.670;NaN;NaN;0.2;3.607;NaN;
263.3290;69.0;49.6;40.5;11.63;-0.227;-0.045;10.3;0.078;48.745;-0.001;27011730.670;NaN;NaN;-0.0;3.607;NaN;
263.3790;66.9;49.6;40.3;10.60;0.324;0.454;9.8;0.297;48.723;0.004;27011730.670;NaN;NaN;0.2;3.607;NaN;
263.4290;67.9;49.6;40.3;11.31;-0.455;0.100;10.1;0.026;48.723;0.006;27011730.670;NaN;NaN;0.3;3.607;NaN;
263.4790;68.1;49.6;40.4;11.88;0.439;-0.262;10.0;0.101;48.745;-0.006;27011730.670;NaN;NaN;-0.3;3.607;NaN;
263.5291;67.3;49.6;40.4;11.11;0.160;0.113;9.8;0.257;48.745;0.003;27011730.670;NaN;NaN;0.2;3.607;NaN;
263.5791;68.2;49.6;40.3;11.12;0.043;0.064;9.9;0.040;48.745;0.001;27011730.670;NaN;NaN;0.0;3.607;NaN;
263.6291;67.4;49.6;40.3;11.87;-0.227;-0.279;9.9;-0.018;48.767;-0.000;27011730.670;NaN;NaN;-0.0;3.608;NaN;
263.6791;67.8;49.6;40.3;10.90;-0.385;0.119;9.6;0.160;48.745;0.004;27011730.670;NaN;NaN;0.2;3.608;NaN;
263.7291;69.1;49.6;40.3;10.36;0.273;0.297;9.6;0.041;48.745;0.001;27011730.670;NaN;NaN;0.1;3.608;NaN;
263.7791;68.2;49.6;40.3;10.82;-0.338;0.108;9.7;-0.042;48.745;0.000;27011730.670;NaN;NaN;0.0;3.608;NaN;
263.8291;67.7;49.6;40.3;10.65;0.300;0.158;9.4;0.128;48.745;-0.000;27011730.670;NaN;NaN;-0.0;3.608;NaN;
263.8792;68.7;49.5;40.2;10.49;-0.456;-0.082;9.1;0.225;48.745;-0.001;27011730.670;NaN;NaN;-0.1;3.608;NaN;
263.9292;68.6;49.5;40.2;10.45;0.511;-0.019;9.3;0.084;48.745;0.005;27011730.670;NaN;NaN;0.2;3.608;NaN;
263.9792;67.3;49.5;40.2;10.62;-0.342;-0.109;8.9;0.257;48.745;0.000;27011730.670;NaN;NaN;0.0;3.608;NaN;
264.0292;67.3;49.5;40.2;10.34;0.063;-0.041;8.9;0.233;48.745;0.002;27011730.670;NaN;NaN;0.1;3.608;NaN;
264.0792;68.7;49.5;40.3;10.02;-0.143;0.065;8.9;0.136;48.745;0.001;27011730.670;NaN;NaN;0.1;3.608;NaN;
264.1293;68.6;49.5;40.3;11.05;0.155;-0.324;9.3;-0.204;48.767;-0.003;27011730.670;NaN;NaN;-0.1;3.609;NaN;
264.1792;67.3;49.4;40.4;10.60;-0.423;-0.301;8.7;0.147;48.745;0.002;27011730.670;NaN;NaN;0.1;3.609;NaN;
264.2293;67.7;49.4;40.4;9.63;-0.458;0.135;8.4;0.270;48.745;0.002;27011730.670;NaN;NaN;0.1;3.609;NaN;
264.2793;68.3;49.4;40.4;9.91;0.589;-0.200;8.2;0.359;48.745;0.004;27011730.670;NaN;NaN;0.2;3.609;NaN;
264.3293;68.7;49.4;40.4;9.02;-0.215;0.317;8.5;0.088;48.745;-0.003;27011730.670;NaN;NaN;-0.1;3.609;NaN;
264.3793;69.0;49.4;40.4;9.94;0.653;-0.003;8.8;-0.183;48.745;-0.000;27011730.670;NaN;NaN;-0.0;3.610;NaN;
264.4293;68.1;49.4;40.4;9.76;-0.515;-0.061;8.5;0.009;48.745;-0.001;27011730.670;NaN;NaN;-0.1;3.610;NaN;
264.4793;67.7;49.3;40.5;9.20;0.323;0.191;8.3;0.111;48.745;-0.000;27011730.670;NaN;NaN;-0.0;3.610;NaN;
264.5294;67.3;49.3;40.5;9.00;0.192;0.129;8.0;0.214;48.745;0.005;27011730.670;NaN;NaN;0.2;3.610;NaN;
264.5794;67.4;49.3;40.6;9.72;0.303;-0.171;8.1;0.097;48.767;0.002;27011730.670;NaN;NaN;0.1;3.610;NaN;
264.6294;67.9;49.3;40.6;8.75;-0.623;0.131;7.7;0.306;48.767;0.002;27011730.670;NaN;NaN;0.1;3.610;NaN;
264.6794;67.9;49.3;40.5;10.46;-0.404;-0.686;8.1;-0.020;48.745;0.002;27011730.670;NaN;NaN;0.1;3.610;NaN;
264.7294;69.1;49.3;40.5;9.56;-0.382;-0.302;8.0;-0.020;48.767;-0.001;27011730.670;NaN;NaN;-0.1;3.610;NaN;
264.7794;68.1;49.2;40.6;11.30;0.051;20.444;8.3;0.110;48.614;1.942;27011730.670;NaN;NaN;94.4;3.610;NaN;
264.8294;68.1;49.2;40.6;11.15;0.438;46.454;7.9;2.378;48.396;4.562;27011730.670;NaN;NaN;220.8;3.610;NaN;
264.8795;67.6;49.2;40.6;13.69;-0.753;61.992;9.1;3.901;48.244;6.962;27011730.670;NaN;NaN;335.9;3.611;NaN;
264.9295;67.2;49.2;40.6;11.57;-0.012;63.032;7.7;6.866;48.244;6.385;27011730.670;NaN;NaN;308.0;3.611;NaN;
264.9795;66.8;49.2;40.7;12.88;0.712;62.929;8.0;7.683;48.200;6.396;27011730.670;NaN;NaN;308.3;3.611;NaN;
265.0295;67.6;49.2;40.7;8.94;0.270;3.173;7.3;7.779;48.658;0.257;27011730.670;NaN;NaN;12.5;3.611;NaN;
265.0795;67.3;49.2;40.6;9.81;0.190;-0.323;7.5;4.281;48.745;0.016;27011730.670;NaN;NaN;0.8;3.611;NaN;
265.1295;67.3;49.2;40.6;8.31;-0.390;0.312;7.4;2.494;48.745;0.014;27011730.670;NaN;NaN;0.7;3.611;NaN;
265.1795;67.8;49.2;40.4;9.58;-0.187;5.088;8.1;0.939;48.723;0.418;27011730.670;NaN;NaN;20.4;3.611;NaN;
265.2296;67.8;49.2;40.4;11.44;0.528;51.643;8.1;2.725;48.353;5.094;27011730.670;NaN;NaN;246.3;3.611;NaN;
265.2796;68.5;49.2;40.5;12.25;0.514;69.068;7.8;5.870;48.135;7.213;27011730.670;NaN;NaN;347.2;3.611;NaN;
265.3296;68.5;49.2;40.5;13.05;0.709;70.896;8.5;7.304;48.113;7.885;27011730.670;NaN;NaN;379.4;3.611;NaN;
265.3796;67.6;49.2;40.5;11.92;0.218;46.147;8.1;8.270;48.353;4.652;27011730.670;NaN;NaN;224.9;3.611;NaN;
265.4296;67.2;49.2;40.5;11.47;-0.006;43.087;8.0;7.402;48.396;4.248;27011730.670;NaN;NaN;205.6;3.612;NaN;
265.4797;66.9;49.2;40.4;11.67;-0.206;45.649;8.6;6.440;48.353;4.634;27011730.670;NaN;NaN;224.1;3.612;NaN;
265.5297;67.2;49.2;40.4;11.85;0.494;52.848;7.8;7.113;48.266;5.329;27011730.670;NaN;NaN;257.2;3.612;NaN;
265.5797;68.1;49.1;40.4;11.90;0.168;54.799;8.3;7.161;48.244;5.660;27011730.670;NaN;NaN;273.1;3.612;NaN;
265.6297;68.5;49.1;40.4;12.34;0.471;51.716;8.3;7.371;48.266;5.508;27011730.670;NaN;NaN;265.9;3.612;NaN;
265.6797;68.6;49.1;40.3;10.04;0.235;0.076;8.1;5.297;48.723;0.028;27011730.670;NaN;NaN;1.4;3.613;NaN;
265.7297;67.6;49.1;40.3;9.42;-0.057;0.049;8.2;2.880;48.723;0.018;27011730.670;NaN;NaN;0.9;3.613;NaN;
265.7797;67.7;49.1;40.2;9.32;-0.179;0.080;8.0;1.623;48.745;0.012;27011730.670;NaN;NaN;0.6;3.613;NaN;
265.8298;67.3;49.1;40.2;8.53;0.457;0.280;7.7;1.107;48.745;0.007;27011730.670;NaN;NaN;0.3;3.613;NaN;
265.8798;67.3;49.1;40.4;9.03;0.374;0.027;7.7;0.635;48.745;0.005;27011730.670;NaN;NaN;0.2;3.613;NaN;
265.9298;67.3;49.1;40.4;9.39;0.213;-0.219;7.8;0.329;48.745;0.007;27011730.670;NaN;NaN;0.4;3.613;NaN;
265.9798;67.7;49.1;40.6;10.79;0.498;13.982;8.7;-0.335;48.658;1.315;27011730.670;NaN;NaN;64.0;3.613;NaN;
266.0298;68.1;49.1;40.6;11.47;-0.188;47.401;7.9;2.740;48.331;4.690;27011730.670;NaN;NaN;226.7;3.613;NaN;
266.0798;68.6;49.1;40.4;10.86;0.106;47.858;8.4;4.200;48.353;4.823;27011730.670;NaN;NaN;233.2;3.613;NaN;
266.1298;68.5;49.1;40.4;11.70;0.243;47.634;7.9;5.625;48.331;4.798;27011730.670;NaN;NaN;231.9;3.613;NaN;
266.1798;68.5;49.1;40.4;11.82;0.307;48.240;8.1;6.024;48.353;4.912;27011730.670;NaN;NaN;237.5;3.613;NaN;
266.2299;68.6;49.1;40.4;9.18;-0.141;0.683;7.1;6.081;48.702;0.065;27011730.670;NaN;NaN;3.2;3.614;NaN;
266.2799;67.7;49.1;40.4;8.27;-0.502;0.508;7.6;3.216;48.723;0.017;27011730.670;NaN;NaN;0.8;3.614;NaN;
266.3299;67.3;49.1;40.4;9.13;-0.021;0.072;7.8;1.644;48.767;0.008;27011730.670;NaN;NaN;0.4;3.614;NaN;
266.3799;67.7;49.0;40.5;8.73;0.435;0.064;7.6;1.036;48.745;0.007;27011730.670;NaN;NaN;0.3;3.614;NaN;
266.4299;67.2;49.0;40.5;10.04;-0.000;13.199;7.4;1.284;48.658;1.147;27011730.670;NaN;NaN;55.8;3.614;NaN;
266.4799;67.2;49.0;40.5;10.65;0.304;13.853;7.7;1.396;48.658;1.243;27011730.670;NaN;NaN;60.5;3.614;NaN;
266.5299;66.9;49.0;40.5;8.89;-0.047;-0.086;7.5;1.088;48.745;0.005;27011730.670;NaN;NaN;0.2;3.615;NaN;
266.5800;67.3;49.0;40.5;8.66;-0.509;0.098;7.5;0.575;48.745;0.006;27011730.670;NaN;NaN;0.3;3.615;NaN;
266.6300;67.6;49.0;40.5;11.33;-0.189;47.640;8.0;1.030;48.396;4.765;27011730.670;NaN;NaN;230.6;3.615;NaN;
266.6800;67.6;49.0;40.4;12.00;0.315;80.874;7.3;5.569;48.048;8.250;27011730.670;NaN;NaN;396.4;3.615;NaN;
266.7300;68.1;49.0;40.4;13.03;-0.404;82.737;8.6;7.553;47.961;9.445;27011730.670;NaN;NaN;453.0;3.615;NaN;
266.7800;68.2;49.0;40.4;9.06;-0.453;28.136;7.4;8.714;48.505;2.395;27011730.670;NaN;NaN;116.2;3.615;NaN;
266.8301;68.7;49.0;40.4;8.00;0.170;0.624;7.9;4.733;48.745;0.025;27011730.670;NaN;NaN;1.2;3.615;NaN;
266.8801;68.3;49.0;40.5;7.83;-0.090;0.347;7.1;3.035;48.745;0.016;27011730.670;NaN;NaN;0.8;3.615;NaN;
266.9301;68.6;49.0;40.5;9.96;0.927;52.013;7.2;3.284;48.353;4.978;27011730.670;NaN;NaN;240.7;3.615;NaN;
266.9801;68.1;49.0;40.4;12.17;0.276;74.359;7.6;6.066;48.113;7.682;27011730.670;NaN;NaN;369.6;3.615;NaN;
267.0301;68.6;49.0;40.4;11.08;0.094;68.476;7.5;8.183;48.179;6.774;27011730.670;NaN;NaN;326.4;3.615;NaN;
267.0801;68.4;49.0;40.4;9.42;-0.746;0.313;7.5;6.002;48.702;0.033;27011730.670;NaN;NaN;1.6;3.616;NaN;
267.1301;68.6;49.0;40.4;8.23;0.176;0.403;7.4;3.349;48.745;0.022;27011730.670;NaN;NaN;1.1;3.616;NaN;
267.1802;68.5;49.0;40.2;8.51;0.754;0.145;7.5;1.792;48.745;0.014;27011730.670;NaN;NaN;0.7;3.616;NaN;
267.2302;67.2;49.0;40.2;12.38;0.225;56.029;8.0;1.796;48.353;5.684;27011730.670;NaN;NaN;274.8;3.616;NaN;
